"id","name","address","city","latitude","longitude"
1,"McDonald's","1 W Mount Eden Ave","Bronx",40.844658,-73.914991
2,"McDonald's","101 E 170th St","Bronx",40.839721,-73.915527
3,"McDonald's","1101 E Tremont Ave","Bronx",40.840515,-73.876892
4,"McDonald's","1201 E 233rd St","Bronx",40.889435,-73.843367
5,"McDonald's","1212 E Gun Hill Rd","Bronx",40.872607,-73.852312
6,"McDonald's","1317 Castle Hill Ave","Bronx",40.834738,-73.852139
7,"McDonald's","1325 Hutchinson River Pkwy","Bronx",40.841068,-73.83773
8,"McDonald's","1325 Hutchinson River Pkwy","Bronx",40.841068,-73.83773
9,"McDonald's","1400 Pelham Pkwy S","Bronx",40.857395,-73.846737
10,"McDonald's","15 W 183rd St","Bronx",40.858604,-73.904458
11,"McDonald's","1515 Williamsbridge Rd","Bronx",40.844501,-73.84661
12,"McDonald's","1540 Westchester Ave","Bronx",40.828517,-73.878073
13,"McDonald's","1600 Boston Rd","Bronx",40.83551,-73.890686
14,"McDonald's","1600 Bruckner Blvd","Bronx",40.823406,-73.874702
15,"McDonald's","1625 Webster Ave","Bronx",40.841762,-73.904722
16,"McDonald's","164 3rd Ave","Bronx",40.807426,-73.91887
17,"McDonald's","1749 Dr Martin L King Jr Blvd","Bronx",40.850319,-73.916328
18,"McDonald's","1820 Eastchester Rd","Bronx",40.849339,-73.844711
19,"McDonald's","1865 Bruckner Blvd","Bronx",40.826412,-73.861801
20,"McDonald's","1982 Westchester Ave","Bronx",40.83347,-73.858126
21,"McDonald's","200 E 161st St # 11959","Bronx",40.825317,-73.92041
22,"McDonald's","2010 Bartow Ave","Bronx",40.868896,-73.830505
23,"McDonald's","2065 Jerome Ave","Bronx",40.854339,-73.907294
24,"McDonald's","2170 White Plains Rd","Bronx",40.855624,-73.867428
25,"McDonald's","2357 Arthur Ave","Bronx",40.854577,-73.888472
26,"McDonald's","2505 Southern Blvd","Bronx",40.856457,-73.8812
27,"McDonald's","2516 White Plains Rd","Bronx",40.864034,-73.867078
28,"McDonald's","2614 Jerome Ave","Bronx",40.866698,-73.897926
29,"McDonald's","2630 Jerome Ave","Bronx",40.866928,-73.89727
30,"McDonald's","279 E 149th St","Bronx",40.817509,-73.922203
31,"McDonald's","2870 3rd Ave","Bronx",40.816218,-73.917134
32,"McDonald's","300 E 204th St","Bronx",40.872905,-73.878731
33,"McDonald's","3430 Jerome Ave","Bronx",40.881555,-73.882437
34,"McDonald's","3509 Webster Ave","Bronx",40.87915,-73.871735
35,"McDonald's","355 Food Center Dr # C107","Bronx",40.808432,-73.872055
36,"McDonald's","3550 Conner St","Bronx",40.88554,-73.826965
37,"McDonald's","36 W Fordham Rd","Bronx",40.862562,-73.902896
38,"McDonald's","3660 E Tremont Ave","Bronx",40.827595,-73.82365
39,"McDonald's","372 E Fordham Rd","Bronx",40.861654,-73.892578
40,"McDonald's","4174 White Plains Rd","Bronx",40.892944,-73.857201
41,"McDonald's","513 E 138th St","Bronx",40.807716,-73.918816
42,"McDonald's","5201 Broadway","Bronx",40.874734,-73.910093
43,"McDonald's","5765 Broadway","Bronx",40.884025,-73.901635
44,"McDonald's","597 Grand Concourse","Bronx",40.821474,-73.9213
45,"McDonald's","599 E Tremont Ave","Bronx",40.846543,-73.893472
46,"McDonald's","65 E 161st St","Bronx",40.821474,-73.9213
47,"McDonald's","724 E 241st St","Bronx",40.902709,-73.849182
48,"McDonald's","839 Westchester Ave","Bronx",40.819708,-73.901691
49,"McDonald's","85 Bruckner Blvd","Bronx",40.806496,-73.925568
50,"McDonald's","86 E 167th St","Bronx",40.835109,-73.919913
51,"McDonald's","875 Garrison Ave","Bronx",40.816799,-73.892815
52,"McDonald's","982 Southern Blvd","Bronx",40.822618,-73.891565
53,"McDonald's","1 Dekalb Ave","Brooklyn",40.68975,-73.982973
54,"McDonald's","1025 Boardwalk W","Brooklyn",40.573539,-73.979001
55,"McDonald's","1101 Rutland Rd","Brooklyn",40.664831,-73.923525
56,"McDonald's","1133 Eastern Pkwy","Brooklyn",40.669235,-73.930733
57,"McDonald's","1275 Fulton St","Brooklyn",40.680679,-73.950381
58,"McDonald's","1380 Broadway","Brooklyn",40.688995,-73.921913
59,"McDonald's","139 Flatbush Ave","Brooklyn",40.684505,-73.976807
60,"McDonald's","1403 Mermaid Ave","Brooklyn",40.577267,-73.981883
61,"McDonald's","1467 Rockaway Pkwy","Brooklyn",40.644562,-73.90126
62,"McDonald's","1509 Sheepshead Bay Rd","Brooklyn",40.587297,-73.953673
63,"McDonald's","1531 Fulton St","Brooklyn",40.680103,-73.940088
64,"McDonald's","1607 Kings Hwy","Brooklyn",40.609272,-73.957219
65,"McDonald's","1642 Pitkin Ave","Brooklyn",40.669275,-73.912402
66,"McDonald's","1656 Utica Ave","Brooklyn",40.632206,-73.92865
67,"McDonald's","169 Tillary St","Brooklyn",40.696111,-73.98349
68,"McDonald's","180 Parkside Ave # A","Brooklyn",40.654743,-73.961517
69,"McDonald's","1883 Atlantic Ave","Brooklyn",40.677364,-73.922485
70,"McDonald's","1930 Nostrand Ave","Brooklyn",40.638299,-73.948571
71,"McDonald's","1983 86th St","Brooklyn",40.604721,-73.998348
72,"McDonald's","2028 Rockaway Pkwy","Brooklyn",40.633089,-73.889918
73,"McDonald's","2154 Nostrand Ave # 2036","Brooklyn",40.632342,-73.947999
74,"McDonald's","2240 Flatbush Ave","Brooklyn",40.61512,-73.929062
75,"McDonald's","2410 Coney Island Ave","Brooklyn",40.598083,-73.961486
76,"McDonald's","2411 86th St","Brooklyn",40.60189,-73.996258
77,"McDonald's","267 Broadway","Brooklyn",40.708969,-73.9589
78,"McDonald's","275 4th Ave","Brooklyn",40.675181,-73.9842
79,"McDonald's","2797 Linden Blvd","Brooklyn",40.670153,-73.860316
80,"McDonald's","2800 Atlantic Ave","Brooklyn",40.676067,-73.890594
81,"McDonald's","2848 Church Ave","Brooklyn",40.650545,-73.949748
82,"McDonald's","289 9th St","Brooklyn",40.66957,-73.986722
83,"McDonald's","3143 Atlantic Ave","Brooklyn",40.679571,-73.87939
84,"McDonald's","35 Nostrand Ave","Brooklyn",40.698575,-73.953161
85,"McDonald's","3525 Fort Hamilton Pkwy","Brooklyn",40.64458,-73.987694
86,"McDonald's","3540 Nostrand Ave","Brooklyn",40.597446,-73.941668
87,"McDonald's","357 Hamilton Ave","Brooklyn",40.673417,-73.998951
88,"McDonald's","395 Flatbush Ave","Brooklyn",40.679968,-73.964902
89,"McDonald's","395 Flatbush Avenue Ext","Brooklyn",40.689514,-73.980712
90,"McDonald's","420 Fulton St","Brooklyn",40.690816,-73.986131
91,"McDonald's","428 Knickerbocker Ave","Brooklyn",40.699326,-73.919746
92,"McDonald's","430 86th St","Brooklyn",40.622086,-74.027771
93,"McDonald's","430 Fulton St","Brooklyn",40.690275,-73.992064
94,"McDonald's","50 Jamaica Ave","Brooklyn",40.677508,-73.898319
95,"McDonald's","5121 5th Ave","Brooklyn",40.644029,-74.011218
96,"McDonald's","516 Myrtle Ave","Brooklyn",40.693459,-73.964501
97,"McDonald's","5407 Kings Plz","Brooklyn",40.611611,-73.919943
98,"McDonald's","57 Empire Blvd","Brooklyn",40.663731,-73.960068
99,"McDonald's","5713 Church Ave","Brooklyn",40.652715,-73.923206
100,"McDonald's","5804 Clarendon Rd","Brooklyn",40.64467,-73.92165
101,"McDonald's","606 Neptune Ave","Brooklyn",40.579607,-73.975071
102,"McDonald's","6419 18th Ave","Brooklyn",40.619137,-73.989758
103,"McDonald's","652 Meeker Ave","Brooklyn",40.722041,-73.940452
104,"McDonald's","6620 Bay Pkwy","Brooklyn",40.612963,-73.982789
105,"McDonald's","700 Broadway","Brooklyn",40.701477,-73.943725
106,"McDonald's","701 Utica Ave","Brooklyn",40.656232,-73.930802
107,"McDonald's","71 Utica Ave","Brooklyn",40.676478,-73.930348
108,"McDonald's","7124 3rd Ave","Brooklyn",40.633604,-74.026979
109,"McDonald's","741 Grand St","Brooklyn",40.711967,-73.943218
110,"McDonald's","7602 Flatlands Ave","Brooklyn",40.633667,-73.915604
111,"McDonald's","79 Belmont Ave","Brooklyn",40.669109,-73.907372
112,"McDonald's","81 4th Ave","Brooklyn",40.681743,-73.97997
113,"McDonald's","819 Pennsylvania Ave","Brooklyn",40.657871,-73.889665
114,"McDonald's","82 Court St","Brooklyn",40.691418,-73.991957
115,"McDonald's","840 Atlantic Ave","Brooklyn",40.681356,-73.966966
116,"McDonald's","8520 20th Ave","Brooklyn",40.604872,-73.998151
117,"McDonald's","880 Coney Island Ave","Brooklyn",40.635822,-73.968285
118,"McDonald's","904 Manhattan Ave","Brooklyn",40.730378,-73.954085
119,"McDonald's","943 Flatbush Ave","Brooklyn",40.648613,-73.958215
120,"McDonald's","968 4th Ave","Brooklyn",40.653747,-74.005439
121,"McDonald's","1 Penn Plz # 10","New York",40.751001,-73.990758
122,"McDonald's","102 1st Ave","New York",40.726439,-73.985789
123,"McDonald's","1083 2nd Ave","New York",40.759559,-73.96543
124,"McDonald's","1109 Avenue Of The Americas","New York",40.758052,-73.981746
125,"McDonald's","114 Delancey St","New York",40.718943,-73.988306
126,"McDonald's","1188 Avenue Of The Americas","New York",40.757558,-73.981671
127,"McDonald's","12 Penn Plz","New York",40.749731,-73.991509
128,"McDonald's","1286 1st Ave","New York",40.765938,-73.956931
129,"McDonald's","135 E 63rd St # 0","New York",40.764709,-73.966198
130,"McDonald's","136 W 3rd St","New York",40.730757,-74.001115
131,"McDonald's","139th & Adam Clayton Powell","New York",40.818449,-73.94322
132,"McDonald's","14 E 47th St","New York",40.756213,-73.977846
133,"McDonald's","145 E 125th St","New York",40.804516,-73.936961
134,"McDonald's","148 W 125th St","New York",40.808419,-73.947773
135,"McDonald's","1499 3rd Ave","New York",40.777747,-73.954397
136,"McDonald's","151 W 34th St","New York",40.750746,-73.98991
137,"McDonald's","154 7th Ave","New York",40.741922,-73.997626
138,"McDonald's","1560 Broadway","New York",40.758943,-73.984754
139,"McDonald's","160 Broadway","New York",40.709318,-74.009833
140,"McDonald's","1651 Broadway","New York",40.762606,-73.983729
141,"McDonald's","166 W 46th St","New York",40.758193,-73.984269
142,"McDonald's","167 Chambers St","New York",40.71627,-74.010789
143,"McDonald's","18 E 42nd St","New York",40.752943,-73.980356
144,"McDonald's","1871 2nd Ave","New York",40.784709,-73.947161
145,"McDonald's","1872 3rd Ave","New York",40.790018,-73.946238
146,"McDonald's","1997 3rd Ave","New York",40.793822,-73.942653
147,"McDonald's","2049 Broadway","New York",40.777936,-73.982238
148,"McDonald's","2049 Broadway","New York",40.777936,-73.982238
149,"McDonald's","208 Dyckman St","New York",40.865074,-73.927208
